iter	RMSE
1513	0.1114671214
1514	0.1114653346
1515	0.1114643133
1516	0.111463034
1517	0.1114614609
1518	0.1114591719
1519	0.1114578853
1520	0.1114554461
1521	0.1114540943
1522	0.1114532316
1523	0.1114519829
1524	0.111448983
1525	0.1114474935
1526	0.1114454051
1527	0.1114434351
1528	0.1114407119
1529	0.1114391247
1530	0.1114360474
1531	0.111434246
1532	0.1114311054
1533	0.1114285867
1534	0.1114270259
1535	0.1114250078
1536	0.1114227262
1537	0.1114203619
1538	0.1114182216
1539	0.111416027
1540	0.1114150655
1541	0.1114130836
1542	0.1114119447
1543	0.1114105095
1544	0.1114077976
1545	0.1114060446
1546	0.1114033395
1547	0.1114019483
1548	0.1114000453
1549	0.1113977759
1550	0.1113968417
1551	0.1113953138
1552	0.111394675
1553	0.1113930806
1554	0.1113901855
1555	0.1113871291
1556	0.1113851003
1557	0.1113835286
1558	0.1113820687
1559	0.1113788236
1560	0.111376775
1561	0.1113749585
1562	0.1113730112
1563	0.1113712363
1564	0.1113695584
1565	0.111368539
1566	0.1113668645
1567	0.1113640769
1568	0.1113614426
1569	0.111360276
1570	0.1113571889
1571	0.1113557853
1572	0.1113545498
1573	0.1113529546
1574	0.1113508742
1575	0.1113496216
1576	0.1113479124
1577	0.1113469038
1578	0.1113452834
1579	0.1113436984
1580	0.1113413351
1581	0.1113399584
1582	0.1113383086
1583	0.1113367853
1584	0.1113337728
1585	0.1113316176
1586	0.1113302149
1587	0.1113280533
1588	0.1113273414
1589	0.111326722
1590	0.111325533
1591	0.1113246885
1592	0.1113230195
1593	0.1113213062
1594	0.1113194864
1595	0.1113185332
1596	0.1113161739
1597	0.1113146455
1598	0.1113139314
1599	0.1113122219
1600	0.1113111047
1601	0.1113100357
1602	0.1113078124
1603	0.1113059363
1604	0.1113053827
1605	0.111301985
1606	0.1113004832
1607	0.1112992569
1608	0.1112978857
1609	0.111296632
1610	0.1112953969
1611	0.1112928581
1612	0.1112908755
1613	0.1112895347
1614	0.111287757
1615	0.1112870517
1616	0.1112862615
1617	0.1112822919
1618	0.1112810187
1619	0.1112795112
1620	0.111278535
1621	0.1112774486
1622	0.1112766509
1623	0.1112751806
1624	0.111274098
1625	0.1112709794
1626	0.1112687143
1627	0.1112675739
1628	0.1112671104
1629	0.1112649325
1630	0.1112634567
1631	0.1112626165
1632	0.1112616655
1633	0.1112598501
1634	0.1112581372
1635	0.1112566459
1636	0.111255561
1637	0.111254281
1638	0.111253061
1639	0.1112501878
1640	0.1112489313
1641	0.1112465514
1642	0.1112451171
1643	0.1112437847
1644	0.1112425831
1645	0.1112398792
1646	0.1112387907
1647	0.111236753
1648	0.1112351007
1649	0.1112343017
1650	0.1112317788
1651	0.1112298657
1652	0.1112281872
1653	0.1112262074
1654	0.1112248764
1655	0.1112231912
1656	0.1112225879
1657	0.1112207519
1658	0.1112195193
1659	0.1112168919
1660	0.1112153441
1661	0.1112129266
1662	0.1112101405
1663	0.1112093635
1664	0.1112077972
1665	0.1112066346
1666	0.1112045831
1667	0.1112034132
1668	0.1112010749
1669	0.1111998422
1670	0.1111980041
1671	0.1111965984
1672	0.1111956283
1673	0.1111938745
1674	0.1111916927
1675	0.1111884951
1676	0.1111870532
1677	0.1111858969
1678	0.1111850446
1679	0.1111842632
1680	0.1111830824
1681	0.111181674
1682	0.1111797941
1683	0.1111772787
1684	0.1111759088
1685	0.1111746348
1686	0.1111723458
1687	0.1111705858
1688	0.11116849
1689	0.1111673945
1690	0.1111662739
1691	0.111165029
1692	0.1111639804
1693	0.111162003
1694	0.1111610251
1695	0.1111605795
1696	0.1111587187
1697	0.1111578812
1698	0.1111567832
1699	0.1111540912
1700	0.1111518634
1701	0.1111505989
1702	0.1111496497
1703	0.1111474404
1704	0.1111468078
1705	0.111144459
1706	0.111141616
1707	0.1111408297
1708	0.1111386578
1709	0.1111376496
1710	0.1111368704
1711	0.1111349089
1712	0.1111328289
1713	0.1111314691
1714	0.1111304936
1715	0.1111294771
1716	0.1111285683
1717	0.111127455
1718	0.1111250152
1719	0.1111234172
1720	0.1111206181
1721	0.1111191246
1722	0.1111173295
1723	0.1111157957
1724	0.1111146984
1725	0.1111132888
1726	0.1111120726
1727	0.1111102504
1728	0.1111097519
1729	0.1111074654
1730	0.1111052768
1731	0.1111048763
1732	0.1111032555
1733	0.111101449
1734	0.1111002023
1735	0.1110978861
1736	0.1110958287
1737	0.1110952266
1738	0.1110931632
1739	0.1110914373
1740	0.1110894871
1741	0.1110877994
1742	0.1110860215
1743	0.1110846214
1744	0.1110830848
1745	0.1110808445
1746	0.1110797974
1747	0.1110782427
1748	0.1110767838
1749	0.1110752906
1750	0.1110729482
1751	0.1110718557
1752	0.1110702121
1753	0.1110684064
1754	0.1110664116
1755	0.1110645317
1756	0.1110632495
1757	0.1110615343
1758	0.1110609013
1759	0.1110602647
1760	0.111058967
1761	0.1110577913
1762	0.1110569832
1763	0.111056033
1764	0.1110540676
1765	0.1110526879
1766	0.1110518758
1767	0.1110508131
1768	0.1110486574
1769	0.111047346
1770	0.111045199
1771	0.1110438116
1772	0.1110420112
1773	0.1110410858
1774	0.111039824
1775	0.1110384782
1776	0.1110377558
1777	0.1110353257
1778	0.1110338508
1779	0.1110326866
1780	0.1110314497
1781	0.1110299761
1782	0.1110287872
1783	0.1110277364
1784	0.1110256135
1785	0.1110245073
1786	0.1110227707
1787	0.1110201272
1788	0.1110186737
1789	0.1110174685
1790	0.1110161654
1791	0.1110153317
1792	0.11101447
1793	0.1110115547
1794	0.1110096381
1795	0.1110081442
1796	0.1110066563
1797	0.1110049073
1798	0.1110034451
1799	0.1110008056
1800	0.1109992929
1801	0.1109971745
1802	0.1109939508
1803	0.1109915236
1804	0.1109899368
1805	0.1109887423
1806	0.1109859347
1807	0.1109845645
1808	0.1109824319
1809	0.1109808355
1810	0.1109786607
1811	0.1109763441
1812	0.1109753832
1813	0.1109744144
1814	0.1109730382
1815	0.1109706851
1816	0.1109690887
1817	0.110968364
1818	0.1109666212
1819	0.1109651491
1820	0.1109644678
1821	0.1109635887
1822	0.1109627782
1823	0.1109617636
1824	0.1109596738
1825	0.1109574483
1826	0.1109566338
1827	0.110954907
1828	0.1109525782
1829	0.110950953
1830	0.11095004
1831	0.1109485453
1832	0.1109476134
1833	0.1109465354
1834	0.1109447114
1835	0.11094306
1836	0.1109414835
1837	0.1109400535
1838	0.1109390305
1839	0.1109374732
1840	0.1109367691
1841	0.1109336718
1842	0.1109326239
1843	0.1109307761
1844	0.110929474
1845	0.1109282203
1846	0.1109268531
1847	0.1109253905
1848	0.1109249097
1849	0.1109238214
1850	0.1109233537
1851	0.1109214044
1852	0.1109206788
1853	0.1109195627
1854	0.1109182969
1855	0.1109178814
1856	0.1109163148
1857	0.1109150221
1858	0.1109138397
1859	0.1109120355
1860	0.1109106905
1861	0.1109089619
1862	0.1109081644
1863	0.1109069698
1864	0.1109043398
1865	0.1109029331
1866	0.1109016255
1867	0.1109005272
1868	0.1108985955
1869	0.1108962403
1870	0.1108954322
1871	0.1108931793
1872	0.1108913318
1873	0.1108905785
1874	0.110890087
1875	0.1108892489
1876	0.1108884719
1877	0.1108869305
1878	0.1108860122
1879	0.1108851084
1880	0.1108839393
1881	0.1108822823
1882	0.1108814729
1883	0.1108808305
1884	0.110879288
1885	0.110876946
1886	0.1108749653
1887	0.1108742331
1888	0.1108733578
1889	0.1108717584
1890	0.1108701035
1891	0.1108692261
1892	0.1108684944
1893	0.1108679163
1894	0.1108676366
1895	0.1108664786
1896	0.1108646077
1897	0.1108641837
1898	0.1108628876
1899	0.1108612794
1900	0.1108605428
1901	0.1108589709
1902	0.1108582766
1903	0.1108566673
1904	0.1108554256
1905	0.1108537608
1906	0.1108519406
1907	0.1108510526
1908	0.1108491562
1909	0.1108472718
1910	0.1108460075
1911	0.1108451953
1912	0.1108435368
1913	0.1108423393
1914	0.110839984
1915	0.1108387272
1916	0.1108368626
1917	0.1108353139
1918	0.1108326846
1919	0.1108319449
1920	0.1108308418
1921	0.1108288955
1922	0.1108280296
1923	0.1108273876
1924	0.1108258927
1925	0.1108249018
1926	0.1108234724
1927	0.110822407
1928	0.1108216839
1929	0.110820542
1930	0.1108194176
1931	0.1108182613
1932	0.1108170388
1933	0.1108157399
1934	0.1108146738
1935	0.110813708
1936	0.1108127127
1937	0.1108120481
1938	0.1108102255
1939	0.1108083451
1940	0.1108067652
1941	0.1108059663
1942	0.1108038246
1943	0.1108033184
1944	0.1108014801
1945	0.1107997888
1946	0.1107975972
1947	0.1107958705
1948	0.1107947994
1949	0.1107932821
1950	0.1107904383
1951	0.1107884135
1952	0.1107866447
1953	0.1107859898
1954	0.1107844677
1955	0.1107840122
1956	0.1107825287
1957	0.1107816829
1958	0.1107802535
1959	0.1107783671
1960	0.1107767665
1961	0.1107756252
1962	0.1107741449
1963	0.1107728512
1964	0.1107712368
1965	0.1107702667
1966	0.1107693127
1967	0.1107678881
1968	0.1107670612
1969	0.1107652751
1970	0.1107646646
1971	0.1107637126
1972	0.1107624235
1973	0.1107612633
1974	0.110759
1975	0.1107579444
1976	0.1107566039
1977	0.1107551514
1978	0.1107530024
1979	0.1107521526
1980	0.1107503686
1981	0.110748304
1982	0.1107475338
1983	0.1107466655
1984	0.1107458826
1985	0.1107444671
1986	0.1107439575
1987	0.11074221
1988	0.1107413141
1989	0.1107402464
1990	0.1107393626
1991	0.1107379704
1992	0.1107370485
1993	0.1107354919
1994	0.1107344173
1995	0.1107335048
1996	0.1107319472
1997	0.1107297918
1998	0.1107284809
1999	0.1107275625
2000	0.1107254775
2001	0.110723334
2002	0.1107225828
2003	0.1107215754
2004	0.1107204352
2005	0.1107189771
2006	0.1107177242
2007	0.1107162242
2008	0.110714486
2009	0.1107131696
2010	0.1107120663
2011	0.1107103198
2012	0.1107093664
2013	0.1107082986
2014	0.1107067893
2015	0.1107051633
2016	0.1107037711
2017	0.1107026327
2018	0.1107015119
2019	0.1107010563
2020	0.1107001184
2021	0.1106990842
2022	0.1106980505
2023	0.1106965164
2024	0.1106952609
2025	0.110694075
2026	0.110692672
2027	0.1106912225
2028	0.1106902894
2029	0.1106892851
2030	0.110688515
2031	0.110687608
2032	0.1106866271
2033	0.1106852692
2034	0.1106837315
2035	0.1106830097
2036	0.1106823753
2037	0.1106811908
2038	0.1106790128
2039	0.1106776937
2040	0.1106763524
2041	0.1106750722
2042	0.1106735107
2043	0.1106727685
2044	0.110671304
2045	0.1106705105
2046	0.1106694985
2047	0.1106685131
2048	0.1106668145
2049	0.1106645801
2050	0.1106634947
2051	0.1106623605
2052	0.1106615984
2053	0.1106605087
2054	0.1106589768
2055	0.1106572875
2056	0.1106559192
2057	0.1106550086
2058	0.1106540519
2059	0.1106531787
2060	0.1106524644
2061	0.1106510158
2062	0.110649893
2063	0.110648544
2064	0.1106472592
2065	0.1106460983
2066	0.1106445955
2067	0.1106440969
2068	0.1106421939
2069	0.1106411114
2070	0.1106399016
2071	0.1106391779
2072	0.1106377112
2073	0.1106365615
2074	0.1106357284
2075	0.1106335785
2076	0.1106328968
2077	0.1106313788
2078	0.1106307052
2079	0.1106292603
2080	0.1106284528
2081	0.1106277695
2082	0.1106262848
2083	0.1106244159
2084	0.1106237967
2085	0.1106230513
2086	0.1106222863
2087	0.1106215807
2088	0.1106202751
2089	0.110618928
2090	0.1106182758
2091	0.1106174023
2092	0.1106162352
2093	0.1106155075
2094	0.1106150683
2095	0.1106137124
2096	0.1106124224
2097	0.1106119432
2098	0.110610694
2099	0.1106085407
2100	0.1106072654
2101	0.1106062728
2102	0.1106049851
2103	0.1106040305
2104	0.1106031273
2105	0.1106024252
2106	0.1106017661
2107	0.1106006773
2108	0.1106000293
2109	0.1105991278
2110	0.1105970568
2111	0.1105961114
2112	0.1105944713
2113	0.1105938377
2114	0.1105925859
2115	0.1105911792
2116	0.1105904304
2117	0.110589724
2118	0.1105890959
2119	0.1105879941
2120	0.1105863765
2121	0.1105850398
2122	0.1105841961
2123	0.1105835569
2124	0.1105822025
2125	0.1105798207
2126	0.1105787235
2127	0.1105771962
2128	0.1105764352
2129	0.1105752477
2130	0.1105746431
2131	0.1105733937
2132	0.1105728514
2133	0.1105715329
2134	0.110570137
2135	0.1105691938
2136	0.1105679249
2137	0.1105669164
2138	0.1105653039
2139	0.1105642642
2140	0.1105629707
2141	0.1105616983
2142	0.1105605966
2143	0.1105590376
2144	0.1105582256
2145	0.1105572755
2146	0.1105565645
2147	0.1105558492
2148	0.1105552509
2149	0.1105545576
2150	0.1105535668
2151	0.1105511951
2152	0.1105492586
2153	0.1105487374
2154	0.1105477617
2155	0.1105460857
2156	0.1105453606
2157	0.1105442784
2158	0.1105430205
2159	0.1105415026
2160	0.1105392108
2161	0.1105377714
2162	0.1105373626
2163	0.110535938
2164	0.1105349898
2165	0.1105339725
2166	0.1105323952
2167	0.1105318139
2168	0.1105306924
2169	0.1105301386
2170	0.1105295567
2171	0.1105273774
2172	0.110526424
2173	0.1105256217
2174	0.1105243064
2175	0.1105233849
2176	0.1105214287
2177	0.1105194916
2178	0.1105191462
2179	0.1105185657
2180	0.1105179422
2181	0.1105169715
2182	0.1105150492
2183	0.1105135104
2184	0.1105124675
2185	0.1105112233
2186	0.1105104718
2187	0.1105087378
2188	0.1105074597
2189	0.1105056866
2190	0.110504298
2191	0.1105034994
2192	0.1105025157
2193	0.1105017851
2194	0.110500825
2195	0.1104997344
2196	0.1104984286
2197	0.1104971319
2198	0.1104961563
2199	0.1104948352
2200	0.1104939281
2201	0.1104929005
2202	0.1104924695
2203	0.1104918073
2204	0.1104906604
2205	0.110490172
2206	0.11048802
2207	0.1104874021
2208	0.1104866345
2209	0.1104851091
2210	0.1104836894
2211	0.1104829509
2212	0.1104822996
2213	0.1104807967
2214	0.1104800895
2215	0.1104790875
2216	0.1104783387
2217	0.1104768794
2218	0.1104762201
2219	0.1104754458
2220	0.1104748616
2221	0.1104735767
2222	0.1104722883
2223	0.1104711839
2224	0.1104704706
2225	0.1104695965
2226	0.1104680251
2227	0.1104669696
2228	0.1104662268
2229	0.1104658438
2230	0.1104639426
2231	0.1104631486
2232	0.1104624649
2233	0.1104618356
2234	0.1104597661
2235	0.1104583857
2236	0.1104568055
2237	0.1104557913
2238	0.110454413
2239	0.1104528475
2240	0.1104515838
2241	0.1104514872
2242	0.1104501139
2243	0.1104487278
2244	0.1104477826
2245	0.1104468117
2246	0.1104461192
2247	0.1104456752
2248	0.1104451819
2249	0.1104445043
2250	0.1104435346
2251	0.1104415015
2252	0.1104406459
2253	0.1104392879
2254	0.1104382171
2255	0.1104369049
2256	0.1104365922
2257	0.1104355521
2258	0.1104346066
2259	0.1104335775
2260	0.1104323535
2261	0.1104313437
2262	0.1104308115
2263	0.1104292252
2264	0.110428327
2265	0.110427364
2266	0.1104256137
2267	0.1104238476
2268	0.1104216483
2269	0.1104207288
2270	0.1104201516
2271	0.1104193447
2272	0.1104187269
2273	0.1104178875
2274	0.1104171628
2275	0.1104160986
2276	0.110414965
2277	0.1104133084
2278	0.1104119352
2279	0.110410448
2280	0.1104097738
2281	0.110408254
2282	0.1104067541
2283	0.1104056953
2284	0.1104043756
2285	0.1104034447
2286	0.1104025866
2287	0.1104018818
2288	0.1104002515
2289	0.1103992287
2290	0.1103980696
2291	0.1103963581
2292	0.1103954825
2293	0.1103946326
2294	0.1103939816
2295	0.1103930184
2296	0.1103926153
2297	0.1103913494
2298	0.1103894802
2299	0.1103889352
2300	0.1103881163
2301	0.1103872124
2302	0.1103862654
2303	0.1103854628
2304	0.1103846652
2305	0.1103830155
2306	0.1103823763
2307	0.1103814634
2308	0.1103798999
2309	0.1103769828
2310	0.1103761794
2311	0.1103753586
2312	0.1103736926
2313	0.1103732123
2314	0.1103726881
2315	0.1103719569
2316	0.1103710089
2317	0.1103691746
2318	0.1103682257
2319	0.1103669408
2320	0.1103656317
2321	0.1103643664
2322	0.110363571
2323	0.1103616367
2324	0.1103606212
2325	0.1103589219
2326	0.1103571633
2327	0.1103565556
2328	0.1103555579
2329	0.1103536555
2330	0.1103527479
2331	0.1103514085
2332	0.1103498561
2333	0.1103497953
2334	0.1103489186
2335	0.1103482192
2336	0.1103471365
2337	0.1103470591
2338	0.1103458688
2339	0.1103446859
2340	0.1103435284
2341	0.110342868
2342	0.1103423701
2343	0.1103414306
2344	0.1103404376
2345	0.1103388662
2346	0.1103374459
2347	0.1103368284
2348	0.1103356746
2349	0.1103345082
2350	0.1103338981
2351	0.1103324182
2352	0.1103308268
2353	0.1103295149
2354	0.1103283472
2355	0.1103269012
2356	0.1103257033
2357	0.1103238642
2358	0.110323111
2359	0.1103218202
2360	0.1103208539
2361	0.1103199177
2362	0.1103186964
2363	0.1103172105
2364	0.1103167697
2365	0.1103158745
2366	0.1103136912
2367	0.1103122063
2368	0.1103115313
2369	0.1103107281
2370	0.1103101035
2371	0.1103090144
2372	0.1103084363
2373	0.110307958
2374	0.1103074103
2375	0.1103066262
2376	0.1103057948
2377	0.110304224
2378	0.1103032946
2379	0.1103022649
2380	0.1103010165
2381	0.1103004911
2382	0.110299194
2383	0.1102975031
2384	0.1102958225
2385	0.1102947248
2386	0.1102937546
2387	0.1102928221
2388	0.1102920262
2389	0.1102909966
2390	0.1102902561
2391	0.1102895802
2392	0.1102881313
2393	0.1102857068
2394	0.1102844811
2395	0.1102832539
2396	0.1102826926
2397	0.1102823548
2398	0.1102813506
2399	0.110280842
2400	0.1102807838
2401	0.1102798895
2402	0.1102793842
2403	0.1102780916
2404	0.110277012
2405	0.1102751338
2406	0.1102735472
2407	0.1102730134
2408	0.1102715904
2409	0.1102709191
2410	0.1102696933
2411	0.1102689573
2412	0.1102682245
2413	0.1102675262
2414	0.1102664745
2415	0.1102657665
2416	0.1102652612
2417	0.110264385
2418	0.1102631195
2419	0.1102624734
2420	0.1102614935
2421	0.1102603584
2422	0.1102581061
2423	0.1102570796
2424	0.1102564587
2425	0.1102555025
2426	0.1102549266
2427	0.1102533623
2428	0.1102521581
2429	0.1102513461
2430	0.1102503182
2431	0.1102493599
2432	0.1102486225
2433	0.1102473582
2434	0.1102465691
2435	0.1102447614
2436	0.1102441426
2437	0.1102432654
2438	0.11024238
2439	0.1102415138
2440	0.110240484
2441	0.1102393468
2442	0.1102392645
2443	0.1102378802
2444	0.1102370788
2445	0.1102363045
2446	0.1102354611
2447	0.1102353806
2448	0.1102348979
2449	0.1102335613
2450	0.1102320608
2451	0.1102308086
2452	0.1102307295
2453	0.110229815
2454	0.1102282866
2455	0.1102278634
2456	0.1102271606
2457	0.1102267485
2458	0.1102257878
2459	0.1102244902
2460	0.1102244439
2461	0.1102229993
2462	0.1102224068
2463	0.1102217522
2464	0.1102208322
2465	0.1102207546
2466	0.1102197718
2467	0.1102186033
2468	0.1102176918
2469	0.1102166965
2470	0.110215433
2471	0.1102143624
2472	0.110213582
2473	0.1102127015
2474	0.110211552
2475	0.1102104944
2476	0.1102097606
2477	0.1102084346
2478	0.1102068993
2479	0.1102054939
2480	0.1102050125
2481	0.1102045485
2482	0.1102035233
2483	0.1102026145
2484	0.1102008306
2485	0.1101998292
2486	0.1101986764
2487	0.1101978997
2488	0.1101961173
2489	0.1101951802
2490	0.1101935478
2491	0.1101915855
2492	0.1101907177
2493	0.1101900612
2494	0.1101895028
2495	0.1101890227
2496	0.1101873834
2497	0.1101857549
2498	0.1101850742
2499	0.1101844247
2500	0.1101833677
2501	0.1101819525
2502	0.1101800542
2503	0.1101792912
2504	0.1101781208
2505	0.1101776514
2506	0.1101769247
2507	0.1101765258
2508	0.1101756987
2509	0.1101745826
2510	0.1101731513
2511	0.1101701202
2512	0.1101696161
2513	0.1101690789
2514	0.1101677491
2515	0.1101667507
2516	0.110165918
2517	0.1101648199
2518	0.1101635392
2519	0.1101627725
2520	0.1101622136
2521	0.110160558
2522	0.1101589261
2523	0.1101580909
2524	0.1101576483
2525	0.1101568837
2526	0.1101562177
2527	0.1101549003
2528	0.1101539109
2529	0.1101533407
2530	0.1101526549
2531	0.1101519546
2532	0.1101501196
2533	0.1101492863
2534	0.1101484393
2535	0.1101480434
2536	0.1101467522
2537	0.1101455389
2538	0.1101448595
2539	0.1101442236
2540	0.1101428574
2541	0.1101424299
2542	0.1101415047
2543	0.1101402928
2544	0.1101393825
2545	0.1101388854
2546	0.1101381774
2547	0.1101376358
2548	0.1101365681
2549	0.110135395
2550	0.1101343383
2551	0.1101332294
2552	0.1101319443
2553	0.1101312746
2554	0.1101302254
2555	0.1101294401
2556	0.1101287585
2557	0.1101282629
2558	0.110127286
2559	0.1101266024
2560	0.1101260502
2561	0.1101249323
2562	0.1101242789
2563	0.110122848
2564	0.1101224167
2565	0.1101217984
2566	0.1101208252
2567	0.110119834
2568	0.1101193499
2569	0.1101186956
2570	0.110117548
2571	0.110116341
2572	0.1101151808
2573	0.1101144515
2574	0.1101135888
2575	0.110112608
2576	0.1101107307
2577	0.1101099281
2578	0.1101092177
2579	0.1101077484
2580	0.1101067091
2581	0.1101045764
2582	0.1101037238
2583	0.11010276
2584	0.1101021828
2585	0.1101017936
2586	0.1101000608
2587	0.1100986372
2588	0.1100978749
2589	0.1100971212
2590	0.1100962961
2591	0.1100955748
2592	0.1100942828
2593	0.1100935392
2594	0.110092773
2595	0.1100918817
2596	0.1100906838
2597	0.110089775
2598	0.1100885734
2599	0.1100879767
2600	0.1100866732
2601	0.1100856721
2602	0.1100848719
2603	0.1100842028
2604	0.1100830898
2605	0.1100824345
2606	0.1100812868
2607	0.1100806224
2608	0.110080054
2609	0.1100790188
2610	0.1100783444
2611	0.1100780765
2612	0.1100774851
2613	0.1100767557
2614	0.1100763183
2615	0.1100750262
2616	0.1100741875
2617	0.1100729083
2618	0.1100718833
2619	0.1100713113
2620	0.1100704723
2621	0.1100684432
2622	0.1100679684
2623	0.1100669395
2624	0.1100653877
2625	0.1100645061
2626	0.1100636232
2627	0.1100632455
2628	0.1100622853
2629	0.1100612544
2630	0.1100595
2631	0.1100588194
2632	0.1100583545
2633	0.1100578752
2634	0.1100563004
2635	0.1100547064
2636	0.1100542343
2637	0.1100528618
2638	0.1100512181
2639	0.1100498773
2640	0.1100488658
2641	0.1100484193
2642	0.1100475501
2643	0.1100468084
2644	0.11004647
2645	0.1100451518
2646	0.110044081
2647	0.1100433643
2648	0.1100423905
2649	0.1100417562
2650	0.1100406982
2651	0.1100395389
2652	0.1100384446
2653	0.1100373645
2654	0.1100361035
2655	0.1100349797
2656	0.1100340858
2657	0.1100332079
2658	0.110032288
2659	0.1100313446
2660	0.110030802
2661	0.1100301903
2662	0.110029404
2663	0.1100289211
2664	0.1100280991
2665	0.1100272534
2666	0.110026834
2667	0.1100257504
2668	0.1100248751
2669	0.11002416
2670	0.1100228958
2671	0.1100212402
2672	0.1100206626
2673	0.1100195121
2674	0.1100186293
2675	0.1100169737
2676	0.110016361
2677	0.1100155164
2678	0.1100149772
2679	0.1100143721
2680	0.1100136374
2681	0.1100129566
2682	0.1100112619
2683	0.1100104512
2684	0.1100092445
2685	0.1100088574
2686	0.1100072916
2687	0.1100068811
2688	0.1100051542
2689	0.1100042714
2690	0.1100034094
2691	0.1100024415
2692	0.110002169
2693	0.1100017457
2694	0.1100011211
2695	0.1100004493
2696	0.1100000423
2697	0.1099981778
2698	0.1099974253
2699	0.1099960309
2700	0.109994784
2701	0.1099936018
2702	0.1099920985
2703	0.1099914209
2704	0.1099904292
2705	0.1099894263
2706	0.1099889042
2707	0.1099881923
2708	0.1099870308
2709	0.1099861064
2710	0.1099854165
2711	0.1099847652
2712	0.1099833199
2713	0.1099824515
2714	0.1099816701
2715	0.1099808598
2716	0.1099800974
2717	0.1099787949
2718	0.1099781213
2719	0.1099770436
2720	0.1099765788
2721	0.1099746888
2722	0.1099740588
2723	0.1099728243
2724	0.1099720174
2725	0.1099719675
2726	0.1099712185
2727	0.1099707858
2728	0.1099697862
2729	0.1099693225
2730	0.1099683236
2731	0.1099674511
2732	0.1099663723
2733	0.1099657793
2734	0.1099648496
2735	0.1099640209
2736	0.1099630798
2737	0.1099630222
2738	0.1099620644
2739	0.1099611352
2740	0.1099601625
2741	0.1099596272
2742	0.1099594059
2743	0.1099584422
2744	0.1099578945
2745	0.1099573497
2746	0.1099560357
2747	0.1099549749
2748	0.10995392
2749	0.1099538542
2750	0.1099534135
2751	0.1099528023
2752	0.1099513754
2753	0.1099505121
2754	0.1099499824
2755	0.1099489256
2756	0.1099479717
2757	0.1099475007
2758	0.1099469556
2759	0.1099460493
2760	0.1099448624
2761	0.1099443012
2762	0.1099436299
2763	0.1099429021
2764	0.1099420602
2765	0.1099414516
2766	0.1099406507
2767	0.1099401354
2768	0.1099390727
2769	0.1099381879
2770	0.1099378963
2771	0.1099375725
2772	0.1099367633
2773	0.1099367056
2774	0.1099360716
2775	0.1099343774
2776	0.1099328782
2777	0.1099323252
2778	0.1099318084
2779	0.1099312617
2780	0.1099307785
2781	0.1099300737
2782	0.1099295185
2783	0.1099288517
2784	0.1099280701
2785	0.1099271948
2786	0.1099255319
2787	0.1099246716
2788	0.109923578
2789	0.1099223748
2790	0.1099216412
2791	0.1099215776
2792	0.1099208724
2793	0.1099208258
2794	0.1099195773
2795	0.1099189671
2796	0.1099181479
2797	0.1099172122
2798	0.1099165357
2799	0.1099160746
2800	0.1099152911
2801	0.109914498
2802	0.1099137439
2803	0.1099132431
2804	0.1099124598
2805	0.1099118523
2806	0.1099113863
2807	0.1099098589
2808	0.1099093979
2809	0.1099082125
2810	0.1099079006
2811	0.1099071442
2812	0.1099067493
2813	0.1099057415
2814	0.1099052132
2815	0.1099045978
2816	0.1099031101
2817	0.1099023636
2818	0.1099017166
2819	0.1099006169
2820	0.1099002356
2821	0.1098996469
2822	0.1098985231
2823	0.1098976816
2824	0.1098970136
2825	0.1098965177
2826	0.1098960963
2827	0.1098944009
2828	0.1098929967
2829	0.1098919969
2830	0.1098911398
2831	0.109890631
2832	0.1098893237
2833	0.1098886969
2834	0.1098878053
2835	0.1098869743
2836	0.1098859196
2837	0.1098852409
2838	0.1098848757
2839	0.1098840432
2840	0.1098838031
2841	0.1098830403
2842	0.1098826234
2843	0.1098819241
2844	0.1098807567
2845	0.1098804026
2846	0.109880102
2847	0.1098796456
2848	0.1098792764
2849	0.1098785305
2850	0.1098778397
2851	0.1098772707
2852	0.1098762792
2853	0.1098762227
2854	0.1098747752
2855	0.1098744041
2856	0.1098742145
2857	0.1098736582
2858	0.1098727789
2859	0.109872058
2860	0.1098710891
2861	0.109869578
2862	0.1098688823
2863	0.1098678901
2864	0.1098666385
2865	0.1098662418
2866	0.1098658635
2867	0.1098652444
2868	0.1098646721
2869	0.1098642829
2870	0.1098639182
2871	0.1098625948
2872	0.109862224
2873	0.1098616204
2874	0.1098603576
2875	0.1098598344
2876	0.1098590329
2877	0.1098589889
2878	0.1098582741
2879	0.1098570992
2880	0.1098554727
2881	0.1098554341
2882	0.1098548128
2883	0.1098534506
2884	0.1098529972
2885	0.109852584
2886	0.1098523384
2887	0.1098519384
2888	0.1098518958
2889	0.109850769
2890	0.1098502151
2891	0.1098496168
2892	0.1098485905
2893	0.1098482411
2894	0.1098477474
2895	0.109847165
2896	0.1098468932
2897	0.1098456659
2898	0.1098441957
2899	0.1098431647
2900	0.1098431397
2901	0.1098430545
2902	0.1098427544
2903	0.1098418419
2904	0.1098410054
2905	0.1098406147
2906	0.1098403581
2907	0.1098395086
2908	0.1098391685
2909	0.1098379256
2910	0.1098370933
2911	0.1098365675
2912	0.1098358999
2913	0.1098350329
2914	0.1098344954
2915	0.1098340042
2916	0.1098333255
2917	0.1098325151
2918	0.1098319452
2919	0.1098315282
2920	0.1098309549
2921	0.1098307296
2922	0.1098294551
2923	0.1098289724
