order_approved_at,num_pedidos,avg_review,std_review,per_detractor,per_atraso,avg_atraso,cv_review,mm_num_pedidos,mm_avg_review,mm_cv_review,mm_per_detractor,mm_per_atraso
2018-03-23,182,4.105990783410138,1.3168463519824465,0.2304147465437788,0.06912442396313365,0.5299539170506913,0.3207134213021222,192.42857142857142,3.872912346253096,0.3903741608185827,0.2845523253029808,0.13394550336371971
2018-03-24,135,3.883116883116883,1.4948628894130953,0.2597402597402597,0.09090909090909091,0.44155844155844154,0.3849646905846433,188.0,3.9074569941517807,0.38115035369068295,0.27119223818512966,0.11665301324514263
2018-03-25,117,3.978723404255319,1.4115244297586458,0.2624113475177305,0.11347517730496454,1.375886524822695,0.3547681721853281,185.42857142857142,3.9006580819777286,0.38182921047379587,0.2739051374545799,0.11030736188269397
2018-03-26,171,4.207920792079208,1.2603153019627902,0.19306930693069307,0.10396039603960396,1.188118811881188,0.29951022470174543,185.0,3.9745960051391527,0.3615563746108622,0.25290053518144473,0.09977813637131035
2018-03-27,218,4.224409448818897,1.2733334631465811,0.19291338582677164,0.08267716535433071,0.5984251968503937,0.30142283284178156,180.28571428571428,4.023376905854323,0.34892227922366226,0.24223694338125584,0.0920000534477293
2018-03-28,164,3.8097826086956523,1.3717333602049522,0.30978260869565216,0.11956521739130435,1.1141304347826086,0.3600555467585038,168.71428571428572,3.990208986816839,0.35057330678058446,0.25452356979831703,0.09909078879933422
2018-03-29,168,3.8481675392670156,1.430121192212198,0.2931937172774869,0.11518324607329843,1.1099476439790577,0.37163693566330586,165.0,4.008301637091873,0.3418674034339186,0.24878933893319613,0.09927067386224664
2018-03-30,120,3.8358208955223883,1.5856216249803126,0.291044776119403,0.1044776119402985,0.9925373134328358,0.4133721746057624,156.14285714285714,3.9697059388221945,0.3551043681915815,0.25745077172971387,0.10432112928755591
2018-03-31,106,3.645669291338583,1.630695435711247,0.33858267716535434,0.13385826771653545,1.330708661417323,0.4472965881972535,152.0,3.935784854282438,0.36400892499338294,0.26871397421901305,0.11045672597433372
2018-04-01,130,3.8223684210526314,1.5444923454290345,0.2894736842105263,0.05263157894736842,0.46710526315789475,0.40406684424305206,153.85714285714286,3.9134484281106254,0.37105159243020064,0.2725800223179839,0.10176478335181997
2018-04-02,170,4.1938775510204085,1.2902646380535303,0.21428571428571427,0.09693877551020408,0.7397959183673469,0.3076543419203065,153.71428571428572,3.9114422508165103,0.37221503774713793,0.2756109376544155,0.10076169470476284
2018-04-03,230,4.007547169811321,1.381677868955726,0.27547169811320754,0.09433962264150944,1.0716981132075472,0.34476895976767175,155.42857142857142,3.880461925244,0.37840734159369366,0.2874049822667635,0.10242776003150267
